userID,subscriptionAgeGroup,monthsActive,monthlySubscriptionCost,totalAmountPaid,churned,listeningHoursPerWeek,appUpdateFrequency,daysSinceLastLogin,gender_Male,hasFamilyPlan_Yes,hasSharedAccount_Yes,hasMobileApp_Yes,usesMultipleDevices_Yes,subscriptionType_Free Trial,subscriptionType_Individual Plan,subscriptionType_Student Plan,parentalControlsEnabled_No internet service,parentalControlsEnabled_Yes,playlistBackupEnabled_Yes,deviceSyncEnabled_Yes,contactedSupportRecently_No internet service,contactedSupportRecently_Yes,watchesMusicVideos_No internet service,watchesMusicVideos_Yes,listensToPodcasts_No internet service,listensToPodcasts_Yes,usesAutoBilling_Yes,paymentMethod_Credit card (automatic),paymentMethod_Electronic check,paymentMethod_Mailed check,favoriteGenre_Electronic,favoriteGenre_Hip-Hop,favoriteGenre_Jazz,favoriteGenre_Pop,favoriteGenre_R&B,favoriteGenre_Rock,subscriptionAgeGroupLabel_Senior,subscriptionAgeGroupLabel_Teen
8294-UIMBA,1,30,10.99,2638.1,No,5.8,8,6,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
8109-YUOHE,1,17,16.99,946.95,No,19.3,8,3,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
5840-NVDCG,2,16,10.99,1114.85,No,16.2,18,5,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
8092-NLTGF,1,72,16.99,1777.6,No,17.0,16,3,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5928-QLDHB,1,9,5.99,684.85,No,15.6,18,3,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
9840-EFJQB,2,1,10.99,74.35,No,12.2,29,13,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0696-UKTOX,1,23,10.99,1312.45,No,20.4,7,6,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
4801-KFYKL,2,8,16.99,159.2,No,14.3,25,8,True,True,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
3472-OAOOR,2,19,10.99,610.2,No,11.4,29,5,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
6135-OZQVA,1,7,10.99,404.35,No,9.3,19,9,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8062-YBDOE,1,1,10.99,69.65,Yes,9.2,15,21,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
2252-JHJGE,1,61,16.99,6363.45,No,20.7,6,6,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
4188-PCPIG,2,57,10.99,4124.65,No,12.1,20,5,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False
6000-APYLU,2,9,16.99,713.1,Yes,18.5,23,8,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
7105-BENQF,1,15,16.99,950.75,No,16.6,7,3,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
7721-DVEKZ,1,1,10.99,19.65,No,15.4,9,24,False,False,False,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
3566-VVORZ,1,12,10.99,505.95,No,23.1,18,0,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9507-HSMMZ,1,54,10.99,1149.65,No,11.3,8,2,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2480-SQIOB,1,4,10.99,169.65,No,25.9,18,17,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0947-IDHRQ,1,7,10.99,526.7,Yes,22.7,18,13,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
7813-TKCVO,1,20,10.99,393.15,No,7.6,8,2,False,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
0128-MKWSG,1,26,5.99,1147.0,No,13.7,13,4,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
3672-YITQD,1,36,16.99,3021.6,Yes,7.9,8,5,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False
4350-ZTLPI,0,53,0.0,5718.2,No,8.4,4,5,False,False,False,True,True,True,False,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True
9048-JVYVF,2,3,10.99,191.35,Yes,14.1,21,17,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False
0361-HJRDX,1,68,16.99,4539.6,No,15.3,15,3,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
5727-MYATE,1,72,10.99,6397.6,No,8.0,18,0,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False
3823-KYNQY,2,12,16.99,280.4,No,14.6,16,3,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
8988-ECPJR,1,34,10.99,2718.3,Yes,18.4,16,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
7570-WELNY,1,68,10.99,5711.05,No,21.7,16,2,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3021-VLNRJ,2,50,10.99,3478.15,No,15.0,17,0,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False
3776-EKTKM,1,1,10.99,36.45,Yes,15.0,5,14,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2080-CAZNM,1,41,16.99,4133.95,No,9.4,16,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False
1028-FFNJK,1,30,10.99,2917.65,No,10.4,18,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False
6907-FLBER,1,1,5.99,54.3,No,19.6,14,25,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3001-UNBTL,1,29,10.99,2964.8,No,17.8,17,4,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False
5982-PSMKW,0,23,16.99,2198.3,No,15.6,3,3,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True
3507-GASNP,1,60,10.99,1189.9,No,13.9,10,2,True,False,False,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
7096-ZNBZI,1,72,10.99,1914.5,No,14.0,16,4,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
1902-XBTFB,1,22,16.99,2001.5,Yes,16.8,18,1,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False
1676-MQAOA,1,72,16.99,5336.35,No,25.8,11,5,True,True,True,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0786-IVLAW,1,66,10.99,7238.6,No,22.6,19,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
7566-DSRLQ,1,72,10.99,7998.8,No,13.5,13,1,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False
0643-OKLRP,1,47,10.99,3825.85,Yes,25.3,5,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
7245-JMTTQ,1,51,10.99,5703.25,No,17.0,9,0,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False
6050-IJRHS,1,70,10.99,7397.0,No,15.4,14,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False
6202-JVYEU,1,9,10.99,164.6,No,17.5,19,3,True,False,False,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
8591-TKMZH,0,59,0.0,6555.2,No,5.5,1,1,True,False,False,True,True,True,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True
0734-OXWBT,1,3,5.99,225.65,No,17.6,15,17,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
4282-ACRXS,1,38,16.99,955.75,No,10.1,14,1,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0365-TRTPY,1,37,5.99,3382.3,No,23.7,16,5,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7349-ALMUX,1,37,5.99,2313.8,No,16.2,16,0,True,False,False,True,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
9381-NDKME,1,24,10.99,933.3,Yes,14.0,10,5,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False
6502-KUGLL,2,14,16.99,780.85,No,17.2,16,1,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1841-YSJGV,1,72,5.99,7852.4,No,17.1,11,0,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
2794-XIMMO,1,53,16.99,3184.25,Yes,15.3,19,6,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False
8382-SHQEH,1,8,10.99,764.95,Yes,15.5,6,3,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False
3511-BFTJW,0,72,16.99,2763.0,No,6.7,1,1,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
7668-XCFYV,1,17,10.99,1614.7,No,17.0,14,1,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False
2983-ZANRP,1,2,10.99,145.4,Yes,14.9,17,13,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
7845-URHJN,2,8,16.99,156.25,Yes,14.4,26,3,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
3034-ZBEQN,0,48,16.99,1604.5,Yes,17.7,3,0,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
5018-HEKFO,1,10,5.99,270.15,No,17.7,10,8,False,False,False,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False
2923-ARZLG,2,0,10.99,,No,20.8,17,22,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False
3976-NLDEZ,0,1,16.99,20.6,No,9.3,6,27,True,True,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
2282-YGNOR,1,29,16.99,1734.5,No,8.6,9,1,False,True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5336-UFNZP,1,65,16.99,7047.5,No,12.7,8,2,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False
6854-EXGSF,1,8,10.99,573.15,No,23.8,7,12,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1241-EZFMJ,1,61,10.99,1538.6,No,18.3,11,2,True,False,False,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
9233-PSYHO,1,45,5.99,4459.8,No,9.8,19,5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
5376-PCKNB,1,72,5.99,7459.0,No,15.8,7,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False
8044-BGWPI,1,12,5.99,306.05,No,8.4,5,2,True,False,False,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
4060-LDNLU,1,7,16.99,639.7,No,22.4,8,10,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
3589-PPVKW,1,9,10.99,348.15,No,15.7,5,2,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
8327-LZKAS,1,43,16.99,4533.9,Yes,6.0,7,0,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False
5887-IKKYO,1,58,16.99,5563.65,No,15.1,10,0,True,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1075-BGWOH,1,16,10.99,1587.55,Yes,24.0,19,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False
1755-RMCXH,1,2,10.99,40.25,No,10.2,14,14,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0302-JOIVN,1,8,5.99,842.9,Yes,19.1,5,2,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
3858-XHYJO,2,40,10.99,4228.55,No,7.9,24,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
4299-SIMNS,1,9,5.99,784.45,No,17.6,17,12,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
7025-IWFHT,2,41,10.99,3729.75,No,11.0,23,0,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False
6261-LHRTG,1,26,10.99,1406.9,No,12.1,19,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
7841-FCRQD,1,33,10.99,1857.3,No,15.2,13,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
2056-EVGZL,1,68,10.99,7322.5,No,10.8,18,3,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
8777-MBMTS,1,65,5.99,6725.5,No,17.9,15,1,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False
7753-USQYQ,1,55,10.99,3627.3,No,21.6,13,5,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False
5366-IJEQJ,1,20,10.99,1761.45,Yes,18.4,13,5,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False
7661-CPURM,1,19,5.99,1725.95,No,21.1,6,5,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False
6233-HXJMX,1,45,10.99,4192.15,No,18.1,19,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False
5902-WBLSE,1,70,5.99,1411.2,No,17.9,13,4,False,False,False,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False
1981-INRFU,1,2,10.99,164.5,Yes,18.3,15,9,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
4971-PUYQO,1,27,16.99,2724.6,Yes,15.0,13,3,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False
3239-TPHPZ,0,12,16.99,264.55,No,16.8,8,3,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
5115-GZDEL,0,72,0.0,4671.7,No,8.6,1,2,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
3338-CVVEH,1,12,10.99,1173.55,No,13.3,13,2,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
8485-GJCDN,1,5,10.99,318.5,Yes,10.3,19,12,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
2615-YVMYX,2,71,10.99,7713.55,No,8.0,17,2,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False
2851-STERV,1,35,10.99,2471.25,No,5.3,15,3,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False
4393-GEADV,1,70,10.99,7842.3,No,11.7,6,2,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8486-AYEQH,2,31,10.99,2227.8,No,8.6,21,2,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
1527-SXDPN,1,52,10.99,4990.25,Yes,19.9,9,2,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
6029-WTIPC,1,37,5.99,3744.05,Yes,14.4,17,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False
8634-CILSZ,1,69,10.99,7220.35,Yes,14.6,15,4,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
5419-JKZNQ,1,30,10.99,2351.45,No,16.1,15,4,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2495-KZNFB,0,33,0.0,2989.6,No,9.4,6,5,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
1409-PHXTF,2,54,10.99,6077.75,No,18.9,20,0,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False
4560-WQAQW,1,59,16.99,4070.95,No,12.4,6,3,False,True,True,True,True,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
9591-YVTEB,0,55,16.99,2479.05,No,14.4,6,6,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
9309-BZGNT,1,69,5.99,2134.3,No,24.1,13,4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
4274-DRSQT,1,66,10.99,6000.1,No,15.8,10,6,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2027-DNKIV,1,37,16.99,2203.1,No,20.2,12,5,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
8075-GXIUB,2,9,10.99,183.15,No,18.3,22,10,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
2885-HIJDH,1,69,16.99,6194.1,No,15.6,10,2,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
5424-RLQLC,1,10,5.99,638.95,No,21.9,9,12,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
6682-QJDGB,1,40,5.99,2139.2,Yes,17.8,19,1,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
6507-DTJZV,1,13,10.99,831.75,No,5.2,19,4,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
8780-IXSTS,1,6,16.99,521.3,Yes,18.1,15,10,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False
7673-BQGKU,1,69,5.99,1337.5,No,9.3,14,0,False,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6723-WSNTY,0,66,16.99,7181.95,No,17.0,3,5,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True
9530-EHPOH,2,11,10.99,608.0,Yes,14.2,29,1,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2725-IWWBA,1,46,5.99,2560.1,No,18.6,17,6,True,False,False,True,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0345-HKJVM,1,6,10.99,577.6,Yes,19.4,15,4,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
1061-PNTHC,1,56,10.99,5953.0,No,7.5,10,1,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
0394-YONDK,0,70,0.0,1790.15,No,7.0,8,1,True,False,False,True,True,True,False,False,True,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
6574-MCOEH,1,33,10.99,2531.4,No,14.8,5,1,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False
7399-QHBJS,1,72,16.99,4760.3,No,8.8,16,5,False,True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3049-SOLAY,1,3,5.99,292.85,Yes,17.8,5,29,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False
0997-YTLNY,1,19,5.99,953.65,No,9.5,5,4,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3317-HRTNN,1,5,5.99,198.0,Yes,10.5,17,29,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
9479-HYNYL,2,71,16.99,5705.05,No,5.3,24,5,False,True,True,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False
3235-ETOOB,1,8,16.99,609.9,Yes,21.1,12,5,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
9708-KFDBY,1,1,10.99,20.55,No,16.5,8,24,True,False,False,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
8058-INTPH,1,1,5.99,79.65,Yes,20.2,14,11,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3642-GKTCT,0,61,0.0,6993.65,No,10.5,9,0,False,False,False,True,True,True,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True
0774-RMNUW,1,71,10.99,4122.65,No,19.2,8,5,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1334-PDUKM,1,68,5.99,5762.95,No,22.5,7,1,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0756-MPZRL,1,46,10.99,1537.85,No,13.5,13,2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2242-MFOTG,0,33,16.99,2603.3,No,14.1,3,2,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2927-CVULT,1,53,10.99,5566.4,No,9.3,10,6,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
2144-BFDSO,1,50,16.99,5431.9,No,7.7,14,2,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
8745-PVESG,1,57,10.99,2258.25,No,19.8,13,5,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
7647-GYYKX,1,54,10.99,1092.35,No,18.4,6,5,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
5647-FXOTP,2,60,10.99,6401.25,No,12.0,27,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False
5569-OUICF,1,28,10.99,2812.2,Yes,15.8,16,6,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
8821-XNHVZ,1,1,16.99,80.05,Yes,14.2,17,17,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
